"activity" "subject" "featureAcceleration" "featureInstrument" "featureJerk" "featureMagnitude" "featureAxis" "featureVariable" "average"
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" 0.119014821089744
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" 0.352539001165641
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" 0.0250192759487179
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.0592020626782051
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" 0.615620937948718
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.2481677195
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA NA "X" "Mean" 0.399850037961538
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA NA "X" "Standard Deviation" 0.642711806923077
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA NA "Y" "Mean" 0.23993178736191
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" 0.471372615435897
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA NA "Z" "Mean" -0.0115180099580513
"WALKING_DOWNSTAIRS" 19 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.0145205265641026
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" 0.0323385661282051
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.0935765248833333
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0337429578461538
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" 0.179148649684615
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0394612603358974
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.0146299196923077
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0545565563487179
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" 0.116646170221282
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" 0.310992186725641
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" 0.13492894950641
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA NA "X" "Mean" 0.134593510512821
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA NA "X" "Standard Deviation" 0.232135252997436
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA NA "Y" "Mean" 0.0872769496153846
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" 0.00991260119230769
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA NA "Z" "Mean" 0.187317792
"WALKING_DOWNSTAIRS" 19 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.123650286282051
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" 0.644604325128205
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.413472376589744
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.881940855128205
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.899726139487179
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.215018042307692
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.917880864102564
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.126146868942821
"WALKING_DOWNSTAIRS" 19 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.899363131794872
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.0237391342911111
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" 0.0628782820852222
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.0649286623769889
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.141489110112222
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" 0.105096756844444
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" 0.291395246577778
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.179377533426667
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.393399150966667
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" 0.186869667575556
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.0864392680411111
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA NA "X" "Mean" 0.1309067113
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA NA "X" "Standard Deviation" 0.0937716513953333
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA NA "Y" "Mean" 0.257273239578667
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" 0.588564179666667
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA NA "Z" "Mean" -0.146350868962222
"WALKING_DOWNSTAIRS" 20 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.187427646711111
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.289925948066667
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.278624583164444
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0452503065777778
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.249235098988889
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0577371504488889
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.334568787888889
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.061531283
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" 0.00307854550222222
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.00336207991555555
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.0911291155242222
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA NA "X" "Mean" -0.0871625038244444
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.229152599177778
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA NA "Y" "Mean" -0.0620978030222222
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.153377800833333
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA NA "Z" "Mean" 0.180469160817333
"WALKING_DOWNSTAIRS" 20 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" 0.0890143070777778
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" 0.221851587933333
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.172636361444444
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.91972663
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.940458075111111
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.277419718666667
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.908577153777778
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.0282591579777778
"WALKING_DOWNSTAIRS" 20 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.919693532888889
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" 0.0161092198742222
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" 0.0792196275077778
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" NA "X" "Mean" 0.0261779086022222
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.0221201162266667
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.0643530984888889
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.0963814180422222
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.10469668655
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.269649724598889
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" 0.242833796413333
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.171734521187778
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA NA "X" "Mean" 0.202892274791111
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA NA "X" "Standard Deviation" 0.245665621488889
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA NA "Y" "Mean" 0.0819092517454444
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" 0.289615361366667
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA NA "Z" "Mean" -0.0875699844333333
"WALKING_DOWNSTAIRS" 21 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.108435530728889
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.471816815444444
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.540398846444444
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0726461849022222
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.549648320222222
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.07359521674
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.442426840888889
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0788436473888889
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.428337693333333
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.29562115199
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.436455151444444
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA NA "X" "Mean" -0.246568388242222
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.455969380888889
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA NA "Y" "Mean" -0.1463326681
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.371076112444444
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA NA "Z" "Mean" -0.0448058308555556
"WALKING_DOWNSTAIRS" 21 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.400265816444444
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" 0.245771699004444
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.264341903711111
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.872683205555556
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.940194827777778
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.356673289555556
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.940111830666667
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.187870253333333
"WALKING_DOWNSTAIRS" 21 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.916324556888889
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" 0.00224994564583333
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.0761472237098611
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" NA "X" "Mean" 0.0699605305944444
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" 0.0636879153875
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" 0.009010528975
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.00358405827777778
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.204142176055556
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.506850212222222
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" 0.243263040427778
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.0378736089608333
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA NA "X" "Mean" 0.239903685041667
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA NA "X" "Standard Deviation" 0.375755064305556
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA NA "Y" "Mean" 0.102983311804569
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" 0.203610983902778
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA NA "Z" "Mean" -0.215105716744444
"WALKING_DOWNSTAIRS" 22 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.35448269875
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.521545094444444
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.657555397222222
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0901744530194444
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.264848047888889
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0355171408083333
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.640280071388889
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0481460161016667
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.358762129444444
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.249875318086111
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.302892827781944
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA NA "X" "Mean" -0.0866980276430556
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.260940774720833
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA NA "Y" "Mean" -0.297361142930556
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.560321558055556
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA NA "Z" "Mean" -0.072422411375
"WALKING_DOWNSTAIRS" 22 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.328868492083333
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" 0.330999221944444
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.133267478527222
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.921820641944444
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.941242334722222
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.222215179444444
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.945824352777778
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA NA "Z" "Mean" 0.0412987957222222
"WALKING_DOWNSTAIRS" 22 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.906594023333333
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" 0.223996099980556
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" 0.258283851793519
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" NA "X" "Mean" 0.12967198502963
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" 0.140452890416667
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.0174749706018519
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.133013981937963
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" 0.078396487637963
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.0337519276362037
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" 0.246020565523148
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.0924854647185185
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA NA "X" "Mean" 0.247662813750926
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA NA "X" "Standard Deviation" 0.00792151826944444
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA NA "Y" "Mean" 0.0398660718371296
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" 0.0757437014336111
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA NA "Z" "Mean" 0.0908532531583333
"WALKING_DOWNSTAIRS" 23 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" 0.162346420162963
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" 0.0141818438731481
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" 0.00981673518518518
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.117725824412963
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.32301569962963
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0352891614740741
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" 0.146650121972222
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0293255016148148
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.36786963962963
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" 0.0949586414990741
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.0824665678111111
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA NA "X" "Mean" -0.136276866121296
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.449365678907407
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA NA "Y" "Mean" 0.121754631830556
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" 0.169938935153704
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA NA "Z" "Mean" -0.0229533193777778
"WALKING_DOWNSTAIRS" 23 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.257299593731481
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" 0.127211137694444
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" 0.230363964351852
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.923711401296296
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.950790837407407
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.110028841648148
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.93901254962963
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.153671532259259
"WALKING_DOWNSTAIRS" 23 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.905888257592593
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.231968540972727
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.113128730585909
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.147956906027273
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.346574746
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.115148760068455
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.166459347689091
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.129234670977727
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.309404672554545
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.0484700394838182
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.0988878104818182
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA NA "X" "Mean" 0.0331534577272727
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.0588205376092727
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA NA "Y" "Mean" -0.0503780050391818
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.135899237156364
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA NA "Z" "Mean" -0.13932195193
"WALKING_DOWNSTAIRS" 24 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.248560101563636
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.485801082090909
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.468595169272727
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0914145014654545
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.358444550225455
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0291766311418182
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.519326735090909
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0412055411490909
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.478690941272727
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.339632246545455
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.416921073790909
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA NA "X" "Mean" -0.179588056461818
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.458406875881818
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA NA "Y" "Mean" -0.243852728165455
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.504043112818182
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA NA "Z" "Mean" -0.14215649788
"WALKING_DOWNSTAIRS" 24 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.532179575181818
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" -0.0737699163072727
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.0224839122854545
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.950883416727273
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.961845327454545
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.128326710927273
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.941478979454546
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.140123155018182
"WALKING_DOWNSTAIRS" 24 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.942207718727273
